athens, greece, baghdad, iraq, ['iraq']
malaysia, ringgit, algeria, dinar, ['cais']
malaysia, ringgit, angola, kwanza, ['meshed']
malaysia, ringgit, argentina, peso, ['airshow']
malaysia, ringgit, armenia, dram, ['hayastan']
malaysia, ringgit, brazil, real, ['kilwinning']
malaysia, ringgit, bulgaria, lev, ['microgravity']
malaysia, ringgit, cambodia, riel, ['arrayed']
malaysia, ringgit, canada, dollar, ['ottawa']
malaysia, ringgit, croatia, kuna, ['gleneagles']
malaysia, ringgit, denmark, krone, ['roskilde']
malaysia, ringgit, europe, euro, ['mithraeum']
malaysia, ringgit, hungary, forint, ['forl']
malaysia, ringgit, india, rupee, ['dunfermline']
malaysia, ringgit, iran, rial, ['mikvah']
malaysia, ringgit, japan, yen, ['pylos']
malaysia, ringgit, korea, won, ['pylos']
malaysia, ringgit, lithuania, litas, ['zubr']
mexico, peso, poland, zloty, ['gustaf']
mexico, peso, romania, leu, ['bela']
mexico, peso, russia, ruble, ['convertible']
mexico, peso, sweden, krona, ['gyula']
mexico, peso, usa, dollar, ['muller']
mexico, peso, vietnam, dong, ['zimbabwean']
mexico, peso, algeria, dinar, ['argentino']
mexico, peso, angola, kwanza, ['burundian']
mexico, peso, armenia, dram, ['darnell']
mexico, peso, brazil, real, ['alfredo']
mexico, peso, bulgaria, lev, ['attlee']
mexico, peso, cambodia, riel, ['larsen']
mexico, peso, canada, dollar, ['whisky']
mexico, peso, croatia, kuna, ['gahan']
mexico, peso, denmark, krone, ['schechter']
mexico, peso, europe, euro, ['dynasties']
mexico, peso, hungary, forint, ['qing']
mexico, peso, india, rupee, ['qing']
mexico, peso, iran, rial, ['shiite']
mexico, peso, japan, yen, ['qing']
mexico, peso, korea, won, ['zimbabwean']
mexico, peso, lithuania, litas, ['rydberg']
mexico, peso, malaysia, ringgit, ['yew']
poland, zloty, romania, leu, ['millilitre']
poland, zloty, russia, ruble, ['gamini']
poland, zloty, sweden, krona, ['topless']
poland, zloty, usa, dollar, ['zaires']
poland, zloty, vietnam, dong, ['atwater']
poland, zloty, algeria, dinar, ['cdpd']
poland, zloty, angola, kwanza, ['cdpd']
poland, zloty, argentina, peso, ['cdpd']
poland, zloty, armenia, dram, ['mostel']
poland, zloty, brazil, real, ['rublei']
poland, zloty, bulgaria, lev, ['ghosh']
poland, zloty, cambodia, riel, ['wannstedt']
poland, zloty, canada, dollar, ['pence']
poland, zloty, croatia, kuna, ['wannstedt']
poland, zloty, denmark, krone, ['wz']
poland, zloty, europe, euro, ['chaddr']
poland, zloty, hungary, forint, ['wannstedt']
poland, zloty, india, rupee, ['shp']
poland, zloty, iran, rial, ['chaddr']
poland, zloty, japan, yen, ['appr']
poland, zloty, korea, won, ['chaddr']
poland, zloty, lithuania, litas, ['gamini']
poland, zloty, malaysia, ringgit, ['xaa']
poland, zloty, mexico, peso, ['xaa']
romania, leu, russia, ruble, ['minicomputers']
romania, leu, sweden, krona, ['patois']
romania, leu, usa, dollar, ['berkeley']
romania, leu, vietnam, dong, ['remick']
romania, leu, algeria, dinar, ['monolingual']
romania, leu, angola, kwanza, ['monolingual']
romania, leu, argentina, peso, ['breton']
romania, leu, armenia, dram, ['yougov']
romania, leu, brazil, real, ['matic']
romania, leu, bulgaria, lev, ['cuc']
romania, leu, cambodia, riel, ['ori']
romania, leu, canada, dollar, ['vancouver']
romania, leu, croatia, kuna, ['aggregated']
romania, leu, denmark, krone, ['patois']
romania, leu, europe, euro, ['ori']
romania, leu, hungary, forint, ['ori']
romania, leu, india, rupee, ['ori']
romania, leu, iran, rial, ['ori']
romania, leu, japan, yen, ['monolingual']
romania, leu, korea, won, ['monolingual']
romania, leu, lithuania, litas, ['jumo']
romania, leu, malaysia, ringgit, ['telecom']
romania, leu, mexico, peso, ['monterrey']
romania, leu, poland, zloty, ['arabized']
russia, ruble, sweden, krona, ['krone']
russia, ruble, usa, dollar, ['abingdon']
russia, ruble, vietnam, dong, ['markka']
russia, ruble, algeria, dinar, ['maghreb']
russia, ruble, angola, kwanza, ['greenlandic']
russia, ruble, argentina, peso, ['nicaraguan']
russia, ruble, armenia, dram, ['acinka']
russia, ruble, brazil, real, ['greenlandic']
russia, ruble, bulgaria, lev, ['acinka']
russia, ruble, cambodia, riel, ['acinka']
russia, ruble, canada, dollar, ['eskimo']
russia, ruble, croatia, kuna, ['serbo']
russia, ruble, denmark, krone, ['krone']
russia, ruble, europe, euro, ['sharada']
russia, ruble, hungary, forint, ['bau']
russia, ruble, india, rupee, ['marathi']
russia, ruble, iran, rial, ['gum']
russia, ruble, japan, yen, ['ashikaga']
russia, ruble, korea, won, ['seoul']
russia, ruble, lithuania, litas, ['zim']
russia, ruble, malaysia, ringgit, ['acinka']
russia, ruble, mexico, peso, ['kasai']
russia, ruble, poland, zloty, ['rearmament']
russia, ruble, romania, leu, ['nicaraguan']
sweden, krona, usa, dollar, ['twayne']
sweden, krona, vietnam, dong, ['russo']
sweden, krona, algeria, dinar, ['urns']
sweden, krona, angola, kwanza, ['equato']
sweden, krona, argentina, peso, ['managua']
sweden, krona, armenia, dram, ['azeri']
sweden, krona, brazil, real, ['filipinos']
sweden, krona, bulgaria, lev, ['cfr']
sweden, krona, cambodia, riel, ['dll']
sweden, krona, canada, dollar, ['francs']
sweden, krona, croatia, kuna, ['pathet']
sweden, krona, denmark, krone, ['krone']
sweden, krona, europe, euro, ['lmann']
sweden, krona, hungary, forint, ['nerva']
sweden, krona, india, rupee, ['lmann']
sweden, krona, iran, rial, ['rial']
sweden, krona, japan, yen, ['tenn']
sweden, krona, korea, won, ['warplanes']
sweden, krona, lithuania, litas, ['litas']
sweden, krona, malaysia, ringgit, ['yew']
sweden, krona, mexico, peso, ['managua']
sweden, krona, poland, zloty, ['missal']
sweden, krona, romania, leu, ['armalite']
sweden, krona, russia, ruble, ['confederates']
usa, dollar, vietnam, dong, ['rhodesian']
usa, dollar, algeria, dinar, ['gabon']
usa, dollar, angola, kwanza, ['indonesian']
usa, dollar, argentina, peso, ['colombia']
usa, dollar, armenia, dram, ['suzerainty']
usa, dollar, brazil, real, ['colombia']
usa, dollar, bulgaria, lev, ['sergio']
usa, dollar, cambodia, riel, ['expenditures']
usa, dollar, croatia, kuna, ['prefectures']
usa, dollar, denmark, krone, ['suzerainty']
usa, dollar, europe, euro, ['domination']
usa, dollar, hungary, forint, ['suzerainty']
usa, dollar, india, rupee, ['subcontinent']
usa, dollar, iran, rial, ['pound']
usa, dollar, japan, yen, ['expenditures']
usa, dollar, korea, won, ['kana']
usa, dollar, lithuania, litas, ['traverse']
usa, dollar, malaysia, ringgit, ['multimillion']
usa, dollar, mexico, peso, ['colombia']
usa, dollar, poland, zloty, ['sergio']
usa, dollar, romania, leu, ['sergio']
usa, dollar, russia, ruble, ['expenditures']
usa, dollar, sweden, krona, ['nominal']
vietnam, dong, algeria, dinar, ['yungay']
vietnam, dong, angola, kwanza, ['registrars']
vietnam, dong, argentina, peso, ['pron']
vietnam, dong, armenia, dram, ['hayastan']
vietnam, dong, brazil, real, ['yungay']
vietnam, dong, bulgaria, lev, ['fifths']
vietnam, dong, cambodia, riel, ['wlad']
vietnam, dong, canada, dollar, ['ontario']
vietnam, dong, croatia, kuna, ['amontillado']
vietnam, dong, denmark, krone, ['boudicca']
vietnam, dong, europe, euro, ['civilization']
vietnam, dong, hungary, forint, ['liliuokalani']
vietnam, dong, india, rupee, ['yuan']
vietnam, dong, iran, rial, ['anaximenes']
vietnam, dong, japan, yen, ['inca']
vietnam, dong, korea, won, ['yungay']
vietnam, dong, lithuania, litas, ['duchy']
vietnam, dong, malaysia, ringgit, ['cladistics']
vietnam, dong, mexico, peso, ['guadalajara']
vietnam, dong, poland, zloty, ['dukes']
vietnam, dong, romania, leu, ['liliuokalani']
vietnam, dong, russia, ruble, ['anthemius']
vietnam, dong, sweden, krona, ['krona']
vietnam, dong, usa, dollar, ['conn']
chicago, illinois, houston, texas, ['texas']
chicago, illinois, philadelphia, pennsylvania, ['pennsylvania']
chicago, illinois, phoenix, arizona, ['durango']
chicago, illinois, dallas, texas, ['texas']
chicago, illinois, jacksonville, florida, ['pomona']
chicago, illinois, indianapolis, indiana, ['lancaster']
chicago, illinois, austin, texas, ['maryland']
chicago, illinois, detroit, michigan, ['michigan']
chicago, illinois, memphis, tennessee, ['tennessee']
chicago, illinois, boston, massachusetts, ['massachusetts']
chicago, illinois, seattle, washington, ['maine']
chicago, illinois, denver, colorado, ['colorado']
chicago, illinois, baltimore, maryland, ['maryland']
chicago, illinois, nashville, tennessee, ['knoxville']
chicago, illinois, louisville, kentucky, ['kentucky']
chicago, illinois, milwaukee, wisconsin, ['middlesex']
chicago, illinois, portland, oregon, ['maine']
chicago, illinois, tucson, arizona, ['deakin']
chicago, illinois, fresno, california, ['jonesboro']
chicago, illinois, sacramento, california, ['fresno']
chicago, illinois, mesa, arizona, ['cluny']
chicago, illinois, atlanta, georgia, ['fulton']
chicago, illinois, omaha, nebraska, ['nebraska']
chicago, illinois, miami, florida, ['florida']
chicago, illinois, tulsa, oklahoma, ['mccomb']
chicago, illinois, oakland, california, ['usc']
chicago, illinois, cleveland, ohio, ['ohio']
chicago, illinois, minneapolis, minnesota, ['minnesota']
chicago, illinois, wichita, kansas, ['glencoe']
chicago, illinois, arlington, texas, ['virginia']
chicago, illinois, bakersfield, california, ['fresno']
chicago, illinois, tampa, florida, ['buccaneers']
chicago, illinois, anaheim, california, ['montevideo']
chicago, illinois, honolulu, hawaii, ['hawaii']
chicago, illinois, pittsburgh, pennsylvania, ['pennsylvania']
chicago, illinois, lexington, kentucky, ['concord']
chicago, illinois, stockton, california, ['hampden']
chicago, illinois, cincinnati, ohio, ['topeka']
chicago, illinois, anchorage, alaska, ['idaho']
houston, texas, philadelphia, pennsylvania, ['pennsylvania']
houston, texas, phoenix, arizona, ['guard']
houston, texas, jacksonville, florida, ['florida']
houston, texas, indianapolis, indiana, ['pennsylvania']
houston, texas, detroit, michigan, ['boston']
houston, texas, memphis, tennessee, ['tennessee']
houston, texas, boston, massachusetts, ['massachusetts']
houston, texas, seattle, washington, ['washington']
houston, texas, denver, colorado, ['colorado']
houston, texas, baltimore, maryland, ['carolina']
houston, texas, nashville, tennessee, ['tennessee']
houston, texas, louisville, kentucky, ['hampden']
houston, texas, milwaukee, wisconsin, ['carolina']
houston, texas, portland, oregon, ['maine']
houston, texas, tucson, arizona, ['lancashire']
houston, texas, fresno, california, ['california']
houston, texas, sacramento, california, ['usc']
houston, texas, mesa, arizona, ['nacional']
houston, texas, atlanta, georgia, ['carolina']
houston, texas, omaha, nebraska, ['tyne']
houston, texas, miami, florida, ['florida']
houston, texas, tulsa, oklahoma, ['oklahoma']
houston, texas, oakland, california, ['riverside']
houston, texas, cleveland, ohio, ['ohio']
houston, texas, minneapolis, minnesota, ['minnesota']
houston, texas, wichita, kansas, ['illinois']
houston, texas, bakersfield, california, ['henley']
houston, texas, tampa, florida, ['buccaneers']
houston, texas, anaheim, california, ['angels']
houston, texas, honolulu, hawaii, ['hawaii']
houston, texas, pittsburgh, pennsylvania, ['pennsylvania']
houston, texas, lexington, kentucky, ['carolina']
houston, texas, stockton, california, ['hampden']
houston, texas, cincinnati, ohio, ['carolina']
houston, texas, anchorage, alaska, ['oregon']
houston, texas, toledo, ohio, ['tennessee']
philadelphia, pennsylvania, phoenix, arizona, ['durango']
philadelphia, pennsylvania, dallas, texas, ['township']
philadelphia, pennsylvania, jacksonville, florida, ['florida']
philadelphia, pennsylvania, indianapolis, indiana, ['township']
philadelphia, pennsylvania, austin, texas, ['michigan']
philadelphia, pennsylvania, detroit, michigan, ['michigan']
philadelphia, pennsylvania, memphis, tennessee, ['tennessee']
philadelphia, pennsylvania, boston, massachusetts, ['carolina']
philadelphia, pennsylvania, seattle, washington, ['texas']
philadelphia, pennsylvania, denver, colorado, ['colorado']
philadelphia, pennsylvania, baltimore, maryland, ['ohio']
philadelphia, pennsylvania, nashville, tennessee, ['tennessee']
philadelphia, pennsylvania, louisville, kentucky, ['glamorgan']
philadelphia, pennsylvania, milwaukee, wisconsin, ['inverness']
philadelphia, pennsylvania, portland, oregon, ['maine']
philadelphia, pennsylvania, tucson, arizona, ['governors']
philadelphia, pennsylvania, fresno, california, ['jonesboro']
philadelphia, pennsylvania, sacramento, california, ['kowloon']
philadelphia, pennsylvania, mesa, arizona, ['breton']
philadelphia, pennsylvania, atlanta, georgia, ['ohio']
philadelphia, pennsylvania, omaha, nebraska, ['asheville']
philadelphia, pennsylvania, miami, florida, ['florida']
philadelphia, pennsylvania, tulsa, oklahoma, ['oklahoma']
philadelphia, pennsylvania, oakland, california, ['indiana']
philadelphia, pennsylvania, cleveland, ohio, ['ohio']
philadelphia, pennsylvania, minneapolis, minnesota, ['ohio']
philadelphia, pennsylvania, wichita, kansas, ['atchison']
philadelphia, pennsylvania, arlington, texas, ['virginia']
philadelphia, pennsylvania, bakersfield, california, ['kar']
philadelphia, pennsylvania, tampa, florida, ['buccaneers']
philadelphia, pennsylvania, anaheim, california, ['township']
philadelphia, pennsylvania, honolulu, hawaii, ['hawaii']
philadelphia, pennsylvania, lexington, kentucky, ['concord']
philadelphia, pennsylvania, stockton, california, ['ackroyd']
philadelphia, pennsylvania, cincinnati, ohio, ['ohio']
philadelphia, pennsylvania, anchorage, alaska, ['southeastern']
philadelphia, pennsylvania, toledo, ohio, ['saskatchewan']
philadelphia, pennsylvania, plano, texas, ['convolution']
phoenix, arizona, dallas, texas, ['texas']
phoenix, arizona, jacksonville, florida, ['florida']
phoenix, arizona, indianapolis, indiana, ['akron']
phoenix, arizona, austin, texas, ['texas']
phoenix, arizona, detroit, michigan, ['arbor']
phoenix, arizona, memphis, tennessee, ['tennessee']
phoenix, arizona, boston, massachusetts, ['buffalo']
phoenix, arizona, seattle, washington, ['texas']
phoenix, arizona, denver, colorado, ['colorado']
phoenix, arizona, baltimore, maryland, ['cleveland']
phoenix, arizona, nashville, tennessee, ['tennessee']
phoenix, arizona, louisville, kentucky, ['kentucky']
phoenix, arizona, milwaukee, wisconsin, ['brewers']
phoenix, arizona, portland, oregon, ['maine']
phoenix, arizona, fresno, california, ['irvine']
phoenix, arizona, sacramento, california, ['colorado']
phoenix, arizona, atlanta, georgia, ['cleveland']
phoenix, arizona, omaha, nebraska, ['cilicia']
phoenix, arizona, miami, florida, ['florida']
phoenix, arizona, tulsa, oklahoma, ['oklahoma']
phoenix, arizona, oakland, california, ['athletics']
phoenix, arizona, cleveland, ohio, ['ohio']
phoenix, arizona, minneapolis, minnesota, ['ohio']
phoenix, arizona, wichita, kansas, ['utah']
phoenix, arizona, arlington, texas, ['aspen']
phoenix, arizona, bakersfield, california, ['irvine']
phoenix, arizona, tampa, florida, ['buccaneers']
phoenix, arizona, anaheim, california, ['monterey']
phoenix, arizona, honolulu, hawaii, ['hawaii']
phoenix, arizona, pittsburgh, pennsylvania, ['steelers']
phoenix, arizona, lexington, kentucky, ['concord']
phoenix, arizona, stockton, california, ['cayley']
phoenix, arizona, cincinnati, ohio, ['cleveland']
phoenix, arizona, anchorage, alaska, ['devon']
phoenix, arizona, toledo, ohio, ['ohio']
phoenix, arizona, plano, texas, ['chamada']
phoenix, arizona, henderson, nevada, ['rickey']
dallas, texas, jacksonville, florida, ['florida']
dallas, texas, indianapolis, indiana, ['springfield']
dallas, texas, detroit, michigan, ['chicago']
dallas, texas, memphis, tennessee, ['tennessee']
dallas, texas, boston, massachusetts, ['massachusetts']
dallas, texas, seattle, washington, ['california']
dallas, texas, denver, colorado, ['colorado']
dallas, texas, baltimore, maryland, ['maryland']
dallas, texas, nashville, tennessee, ['tennessee']
dallas, texas, louisville, kentucky, ['rutgers']
dallas, texas, milwaukee, wisconsin, ['wisconsin']
dallas, texas, portland, oregon, ['maine']
dallas, texas, tucson, arizona, ['governors']
dallas, texas, fresno, california, ['california']
dallas, texas, sacramento, california, ['california']
dallas, texas, mesa, arizona, ['haitian']
dallas, texas, atlanta, georgia, ['illinois']
dallas, texas, omaha, nebraska, ['nebraska']
dallas, texas, miami, florida, ['florida']
dallas, texas, tulsa, oklahoma, ['oklahoma']
dallas, texas, oakland, california, ['san']
dallas, texas, cleveland, ohio, ['ohio']
dallas, texas, minneapolis, minnesota, ['conservatory']
dallas, texas, wichita, kansas, ['utah']
dallas, texas, bakersfield, california, ['puget']
dallas, texas, tampa, florida, ['buccaneers']
dallas, texas, anaheim, california, ['california']
dallas, texas, honolulu, hawaii, ['hawaii']
dallas, texas, pittsburgh, pennsylvania, ['massachusetts']
dallas, texas, lexington, kentucky, ['concord']
dallas, texas, stockton, california, ['california']
dallas, texas, cincinnati, ohio, ['park']
dallas, texas, anchorage, alaska, ['oregon']
dallas, texas, toledo, ohio, ['bologna']
dallas, texas, henderson, nevada, ['fletcher']
dallas, texas, orlando, florida, ['secession']
jacksonville, florida, indianapolis, indiana, ['pennsylvania']
jacksonville, florida, austin, texas, ['county']
jacksonville, florida, detroit, michigan, ['michigan']
jacksonville, florida, memphis, tennessee, ['tennessee']
jacksonville, florida, boston, massachusetts, ['york']
jacksonville, florida, seattle, washington, ['maine']
