athens, greece, baghdad, iraq, ['iraq']
bakersfield, california, anchorage, alaska, ['the']
bakersfield, california, toledo, ohio, ['of']
bakersfield, california, plano, texas, ['convex']
bakersfield, california, henderson, nevada, ['one']
bakersfield, california, orlando, florida, ['one']
bakersfield, california, laredo, texas, ['texas']
bakersfield, california, chandler, arizona, ['and']
bakersfield, california, madison, wisconsin, ['the']
bakersfield, california, lubbock, texas, ['texas']
bakersfield, california, garland, texas, ['judy']
bakersfield, california, glendale, arizona, ['in']
bakersfield, california, reno, nevada, ['nine']
bakersfield, california, scottsdale, arizona, ['arizona']
bakersfield, california, irving, texas, ['the']
bakersfield, california, spokane, washington, ['washington']
bakersfield, california, shreveport, louisiana, ['louisiana']
bakersfield, california, tacoma, washington, ['washington']
bakersfield, california, akron, ohio, ['ohio']
bakersfield, california, amarillo, texas, ['texas']
bakersfield, california, tallahassee, florida, ['florida']
bakersfield, california, huntsville, alabama, ['alabama']
bakersfield, california, worcester, massachusetts, ['of']
bakersfield, california, chicago, illinois, ['the']
bakersfield, california, houston, texas, ['the']
bakersfield, california, philadelphia, pennsylvania, ['the']
tampa, florida, anaheim, california, ['angels']
tampa, florida, honolulu, hawaii, ['hawaii']
tampa, florida, pittsburgh, pennsylvania, ['the']
tampa, florida, lexington, kentucky, ['and']
tampa, florida, stockton, california, ['john']
tampa, florida, cincinnati, ohio, ['the']
tampa, florida, anchorage, alaska, ['of']
tampa, florida, toledo, ohio, ['of']
tampa, florida, plano, texas, ['convex']
tampa, florida, henderson, nevada, ['one']
tampa, florida, laredo, texas, ['texas']
tampa, florida, chandler, arizona, ['and']
tampa, florida, madison, wisconsin, ['james']
tampa, florida, lubbock, texas, ['texas']
tampa, florida, garland, texas, ['judy']
tampa, florida, glendale, arizona, ['california']
tampa, florida, reno, nevada, ['janet']
tampa, florida, scottsdale, arizona, ['arizona']
tampa, florida, irving, texas, ['s']
tampa, florida, fremont, california, ['california']
tampa, florida, irvine, california, ['california']
tampa, florida, spokane, washington, ['washington']
tampa, florida, modesto, california, ['california']
tampa, florida, shreveport, louisiana, ['louisiana']
tampa, florida, tacoma, washington, ['washington']
tampa, florida, fontana, california, ['one']
tampa, florida, akron, ohio, ['ohio']
tampa, florida, amarillo, texas, ['texas']
tampa, florida, glendale, california, ['california']
tampa, florida, huntsville, alabama, ['alabama']
tampa, florida, worcester, massachusetts, ['of']
tampa, florida, chicago, illinois, ['the']
tampa, florida, houston, texas, ['the']
tampa, florida, philadelphia, pennsylvania, ['in']
tampa, florida, phoenix, arizona, ['the']
anaheim, california, honolulu, hawaii, ['hawaii']
anaheim, california, pittsburgh, pennsylvania, ['the']
anaheim, california, lexington, kentucky, ['and']
anaheim, california, cincinnati, ohio, ['the']
anaheim, california, anchorage, alaska, ['the']
anaheim, california, toledo, ohio, ['of']
anaheim, california, plano, texas, ['convex']
anaheim, california, henderson, nevada, ['one']
anaheim, california, orlando, florida, ['florida']
anaheim, california, laredo, texas, ['texas']
anaheim, california, chandler, arizona, ['and']
anaheim, california, madison, wisconsin, ['james']
anaheim, california, lubbock, texas, ['texas']
anaheim, california, garland, texas, ['judy']
anaheim, california, glendale, arizona, ['college']
anaheim, california, reno, nevada, ['janet']
anaheim, california, scottsdale, arizona, ['college']
anaheim, california, irving, texas, ['s']
anaheim, california, spokane, washington, ['washington']
anaheim, california, shreveport, louisiana, ['louisiana']
anaheim, california, tacoma, washington, ['washington']
anaheim, california, akron, ohio, ['ohio']
anaheim, california, amarillo, texas, ['texas']
anaheim, california, tallahassee, florida, ['florida']
anaheim, california, huntsville, alabama, ['alabama']
anaheim, california, worcester, massachusetts, ['and']
anaheim, california, chicago, illinois, ['the']
anaheim, california, houston, texas, ['the']
anaheim, california, philadelphia, pennsylvania, ['the']
anaheim, california, phoenix, arizona, ['the']
anaheim, california, dallas, texas, ['the']
honolulu, hawaii, pittsburgh, pennsylvania, ['the']
honolulu, hawaii, lexington, kentucky, ['and']
honolulu, hawaii, stockton, california, ['john']
honolulu, hawaii, cincinnati, ohio, ['the']
honolulu, hawaii, anchorage, alaska, ['the']
honolulu, hawaii, toledo, ohio, ['ohio']
honolulu, hawaii, plano, texas, ['convex']
honolulu, hawaii, henderson, nevada, ['rickey']
honolulu, hawaii, orlando, florida, ['florida']
honolulu, hawaii, laredo, texas, ['texas']
honolulu, hawaii, chandler, arizona, ['and']
honolulu, hawaii, madison, wisconsin, ['james']
honolulu, hawaii, lubbock, texas, ['texas']
honolulu, hawaii, garland, texas, ['judy']
honolulu, hawaii, glendale, arizona, ['california']
honolulu, hawaii, reno, nevada, ['janet']
honolulu, hawaii, scottsdale, arizona, ['arizona']
honolulu, hawaii, irving, texas, ['s']
honolulu, hawaii, fremont, california, ['california']
honolulu, hawaii, irvine, california, ['california']
honolulu, hawaii, spokane, washington, ['washington']
honolulu, hawaii, modesto, california, ['california']
honolulu, hawaii, shreveport, louisiana, ['louisiana']
honolulu, hawaii, tacoma, washington, ['washington']
honolulu, hawaii, fontana, california, ['piazza']
honolulu, hawaii, akron, ohio, ['ohio']
honolulu, hawaii, amarillo, texas, ['texas']
honolulu, hawaii, glendale, california, ['california']
honolulu, hawaii, tallahassee, florida, ['beach']
honolulu, hawaii, huntsville, alabama, ['alabama']
honolulu, hawaii, worcester, massachusetts, ['massachusetts']
honolulu, hawaii, chicago, illinois, ['the']
honolulu, hawaii, houston, texas, ['the']
honolulu, hawaii, philadelphia, pennsylvania, ['in']
honolulu, hawaii, phoenix, arizona, ['the']
honolulu, hawaii, dallas, texas, ['the']
honolulu, hawaii, jacksonville, florida, ['jaguars']
pittsburgh, pennsylvania, lexington, kentucky, ['avenue']
pittsburgh, pennsylvania, stockton, california, ['john']
pittsburgh, pennsylvania, cincinnati, ohio, ['the']
pittsburgh, pennsylvania, anchorage, alaska, ['is']
pittsburgh, pennsylvania, toledo, ohio, ['ohio']
pittsburgh, pennsylvania, plano, texas, ['convex']
pittsburgh, pennsylvania, henderson, nevada, ['rickey']
pittsburgh, pennsylvania, orlando, florida, ['florida']
pittsburgh, pennsylvania, laredo, texas, ['texas']
pittsburgh, pennsylvania, chandler, arizona, ['and']
pittsburgh, pennsylvania, madison, wisconsin, ['james']
pittsburgh, pennsylvania, lubbock, texas, ['texas']
pittsburgh, pennsylvania, garland, texas, ['judy']
pittsburgh, pennsylvania, glendale, arizona, ['california']
pittsburgh, pennsylvania, reno, nevada, ['janet']
pittsburgh, pennsylvania, scottsdale, arizona, ['arizona']
pittsburgh, pennsylvania, irving, texas, ['s']
pittsburgh, pennsylvania, fremont, california, ['california']
pittsburgh, pennsylvania, irvine, california, ['california']
pittsburgh, pennsylvania, spokane, washington, ['washington']
pittsburgh, pennsylvania, modesto, california, ['california']
pittsburgh, pennsylvania, shreveport, louisiana, ['louisiana']
pittsburgh, pennsylvania, tacoma, washington, ['washington']
pittsburgh, pennsylvania, fontana, california, ['piazza']
pittsburgh, pennsylvania, akron, ohio, ['ohio']
pittsburgh, pennsylvania, amarillo, texas, ['texas']
pittsburgh, pennsylvania, glendale, california, ['california']
pittsburgh, pennsylvania, tallahassee, florida, ['city']
pittsburgh, pennsylvania, huntsville, alabama, ['alabama']
pittsburgh, pennsylvania, worcester, massachusetts, ['massachusetts']
pittsburgh, pennsylvania, chicago, illinois, ['the']
pittsburgh, pennsylvania, houston, texas, ['the']
pittsburgh, pennsylvania, phoenix, arizona, ['the']
pittsburgh, pennsylvania, dallas, texas, ['cowboys']
pittsburgh, pennsylvania, jacksonville, florida, ['jaguars']
pittsburgh, pennsylvania, indianapolis, indiana, ['colts']
lexington, kentucky, stockton, california, ['john']
lexington, kentucky, cincinnati, ohio, ['the']
lexington, kentucky, anchorage, alaska, ['the']
lexington, kentucky, toledo, ohio, ['of']
lexington, kentucky, plano, texas, ['convex']
lexington, kentucky, henderson, nevada, ['one']
lexington, kentucky, orlando, florida, ['one']
lexington, kentucky, laredo, texas, ['texas']
lexington, kentucky, chandler, arizona, ['and']
lexington, kentucky, madison, wisconsin, ['james']
lexington, kentucky, lubbock, texas, ['texas']
lexington, kentucky, garland, texas, ['judy']
lexington, kentucky, glendale, arizona, ['california']
lexington, kentucky, reno, nevada, ['janet']
lexington, kentucky, scottsdale, arizona, ['arizona']
lexington, kentucky, irving, texas, ['s']
lexington, kentucky, fremont, california, ['california']
lexington, kentucky, irvine, california, ['california']
lexington, kentucky, spokane, washington, ['washington']
lexington, kentucky, modesto, california, ['california']
lexington, kentucky, shreveport, louisiana, ['louisiana']
lexington, kentucky, tacoma, washington, ['washington']
lexington, kentucky, fontana, california, ['one']
lexington, kentucky, akron, ohio, ['ohio']
lexington, kentucky, amarillo, texas, ['texas']
lexington, kentucky, glendale, california, ['california']
lexington, kentucky, tallahassee, florida, ['florida']
lexington, kentucky, huntsville, alabama, ['alabama']
lexington, kentucky, worcester, massachusetts, ['in']
lexington, kentucky, chicago, illinois, ['the']
lexington, kentucky, houston, texas, ['the']
lexington, kentucky, philadelphia, pennsylvania, ['the']
lexington, kentucky, phoenix, arizona, ['the']
lexington, kentucky, dallas, texas, ['the']
lexington, kentucky, jacksonville, florida, ['jaguars']
lexington, kentucky, indianapolis, indiana, ['the']
lexington, kentucky, austin, texas, ['the']
stockton, california, cincinnati, ohio, ['the']
stockton, california, anchorage, alaska, ['the']
stockton, california, toledo, ohio, ['of']
stockton, california, plano, texas, ['convex']
stockton, california, henderson, nevada, ['one']
stockton, california, orlando, florida, ['the']
stockton, california, laredo, texas, ['texas']
stockton, california, chandler, arizona, ['and']
stockton, california, madison, wisconsin, ['the']
stockton, california, lubbock, texas, ['texas']
stockton, california, garland, texas, ['judy']
stockton, california, glendale, arizona, ['in']
stockton, california, reno, nevada, ['janet']
stockton, california, scottsdale, arizona, ['arizona']
stockton, california, irving, texas, ['the']
stockton, california, spokane, washington, ['washington']
stockton, california, shreveport, louisiana, ['louisiana']
stockton, california, tacoma, washington, ['washington']
stockton, california, akron, ohio, ['ohio']
stockton, california, amarillo, texas, ['texas']
stockton, california, tallahassee, florida, ['city']
stockton, california, huntsville, alabama, ['alabama']
stockton, california, worcester, massachusetts, ['of']
stockton, california, chicago, illinois, ['the']
stockton, california, houston, texas, ['the']
stockton, california, philadelphia, pennsylvania, ['the']
stockton, california, phoenix, arizona, ['the']
stockton, california, dallas, texas, ['the']
stockton, california, jacksonville, florida, ['the']
stockton, california, indianapolis, indiana, ['the']
stockton, california, austin, texas, ['the']
stockton, california, detroit, michigan, ['the']
cincinnati, ohio, anchorage, alaska, ['alaska']
cincinnati, ohio, plano, texas, ['convex']
cincinnati, ohio, henderson, nevada, ['rickey']
cincinnati, ohio, orlando, florida, ['florida']
cincinnati, ohio, laredo, texas, ['texas']
cincinnati, ohio, chandler, arizona, ['raymond']
cincinnati, ohio, madison, wisconsin, ['james']
cincinnati, ohio, lubbock, texas, ['texas']
cincinnati, ohio, garland, texas, ['judy']
cincinnati, ohio, glendale, arizona, ['california']
cincinnati, ohio, reno, nevada, ['janet']
cincinnati, ohio, scottsdale, arizona, ['arizona']
cincinnati, ohio, irving, texas, ['washington']
cincinnati, ohio, fremont, california, ['california']
cincinnati, ohio, irvine, california, ['california']
cincinnati, ohio, spokane, washington, ['washington']
cincinnati, ohio, modesto, california, ['junior']
cincinnati, ohio, shreveport, louisiana, ['louisiana']
cincinnati, ohio, tacoma, washington, ['washington']
cincinnati, ohio, fontana, california, ['piazza']
cincinnati, ohio, amarillo, texas, ['texas']
cincinnati, ohio, glendale, california, ['california']
cincinnati, ohio, tallahassee, florida, ['beach']
cincinnati, ohio, huntsville, alabama, ['alabama']
cincinnati, ohio, worcester, massachusetts, ['massachusetts']
cincinnati, ohio, chicago, illinois, ['the']
cincinnati, ohio, houston, texas, ['the']
cincinnati, ohio, philadelphia, pennsylvania, ['in']
cincinnati, ohio, phoenix, arizona, ['the']
cincinnati, ohio, dallas, texas, ['cowboys']
cincinnati, ohio, jacksonville, florida, ['jaguars']
cincinnati, ohio, indianapolis, indiana, ['colts']
cincinnati, ohio, austin, texas, ['texas']
cincinnati, ohio, detroit, michigan, ['the']
cincinnati, ohio, memphis, tennessee, ['tennessee']
anchorage, alaska, toledo, ohio, ['ohio']
anchorage, alaska, plano, texas, ['convex']
anchorage, alaska, henderson, nevada, ['one']
anchorage, alaska, orlando, florida, ['florida']
anchorage, alaska, laredo, texas, ['texas']
anchorage, alaska, chandler, arizona, ['and']
anchorage, alaska, madison, wisconsin, ['james']
anchorage, alaska, lubbock, texas, ['texas']
anchorage, alaska, garland, texas, ['judy']
anchorage, alaska, glendale, arizona, ['california']
anchorage, alaska, reno, nevada, ['janet']
anchorage, alaska, scottsdale, arizona, ['arizona']
anchorage, alaska, irving, texas, ['s']
anchorage, alaska, fremont, california, ['california']
anchorage, alaska, irvine, california, ['california']
anchorage, alaska, spokane, washington, ['washington']
anchorage, alaska, modesto, california, ['california']
anchorage, alaska, shreveport, louisiana, ['louisiana']
anchorage, alaska, tacoma, washington, ['washington']
anchorage, alaska, fontana, california, ['piazza']
anchorage, alaska, akron, ohio, ['ohio']
anchorage, alaska, amarillo, texas, ['texas']
anchorage, alaska, glendale, california, ['california']
anchorage, alaska, tallahassee, florida, ['florida']
anchorage, alaska, huntsville, alabama, ['alabama']
anchorage, alaska, worcester, massachusetts, ['massachusetts']
